date_posted,headline,post_body,low_temp,avg_temp,high_temp,inches_precip,miles_visible,max_wind,sea_pressure
2012-07-23,Bluefin Over The Rail,"Hello everyone, We have been fishing the bluefin zone the last two days and have been enjoying excellent fishing on 25 to 38 lb bluefin tuna. Our weather is nice as well with about 10 to 14 knots of wind and a mild sea state with overcast Sky's and 70 or so on the air temps. The 30 and 40 lb test with a hot dine has been the ticket to hooking these beauties. We still have a couple of opening on the next trip so give us a call for more info. Thanks for checking in. the Indy crew, Mark, Paul M, Doug, Matt, Jesus, Oscar, chefs Ed and Michele",66.0,68.2,72.0,0.0,10.0,12.0,29.97
2012-07-21,Returning 7-Day Adventure,"Hello everyone, the returned from West Coast Marketing/Avet reels seven-day adventure with a fantastic catch of yellowfin and Bluefin tuna, Yellowtail and Dorado. Jackpot winners for the trip were Dale Lethcoe with a 40.6 lb Dorado, second place went to Timothy Fry for his 39.8 yellowfin tuna and Scott Parada with a 39.6 yellowfin tuna. A big thanks to Rick Ozaki and Dave Rocchi from West Coast Marketing as well Harry and Sarkis for Avet Reels for being our sponsors for this trip again this year. We want to thanks all the folks that made the trip also. We are back out with the Baja Paddy hoppers group and have a nice load of sardines on the boat as we head south in good weather with high hopes of a repeat of the last trip. Thanks for checking in on us and wish us lots of luck. On another note we have 3 spots open on the next 6-day trip departing Sunday the 29th for anyone that would like to join us.",68.0,69.85,74.0,0.0,10.0,10.0,29.95
2012-07-21,1opening on the next trip,"Hello everyone, we have 1 opening on the next 7 day adventure departing on 7/21. Jeff and Paul just called in to say fishing has been great on the current 7 day trip. Give us a call if you want to spent a week fishing on the big Indy!!",68.0,69.85,74.0,0.0,10.0,10.0,29.95
2012-07-20,Indys Arrival on 7/21,"The Indy will be in at approximately 5:30 am. departing Anglers get to the landing early to get parking. Saturdays for all the boats are busy.
see you all in the AM. FYI, The Indy is in a Bluefin bite this morning. ",66.0,70.67,79.0,0.0,10.0,14.0,29.97
2012-07-18,2 openings on the next trip,"Hello everyone, we have 2 openings on the next 7 day adventure departing on 7/21. Jeff and Paul just called in to say fishing the last two days has been great on the current 7 day trip. Give us a call if you want to spent a week fishing on the big Indy!!",64.0,71.0,80.0,0.0,10.0,18.0,29.94
2012-07-17,Excellent Day On The Water,"GREAT WEATHER, GOOD VARIETY.  we had another excellent day here on the Indy, as we caught big yellowtail, big bull Dorado up to 40 lbs, and good fishing for tuna up to 45 lbs kept us busy all day long till dark. Everything was working, and quite a few of the big ones were caught on the Salas 7 x and 6x jr. Dorado and tuna included. Again the weather is spectacular. We are going to get some altitude, and see where we are tomorrow afternoon. Thanks for checking in, Jeff and the Indy crew. p. S.  There are a few openings on the next 7-day trip this Saturday",0.0,64.32,71.0,0.0,10.0,10.0,29.99
2012-07-16,GREAT WEATHER = GREAT FISHING. ,"Today was just what we needed. We are on a 7-day west coast marketing event, and today was our first day of fishing. Yesterday was spent traveling, and rigging for the trip. Along with the usual fantastic give always, there was a huge raffle for all. Back to today, we had a very busy day on 18 to 28 lb yellowtail, and 15 to 35 lb tuna. We are going to try this again tomorrow, please wish us luck, Jeff and the Indy crew",63.0,65.25,68.0,0.0,10.0,13.0,29.96
2012-07-12,Hello From Indy,"Good evening from the independence. The biggest news is the weather has come down, and it is gorgeous out here. We are on a 3-day trip, and covered lots of water today the first day of fishing. We caught 29 bluefin tuna, and some yellowtail for our efforts. We are going to give it another go tomorrow, so please wish us luck, the Indy crew",64.0,68.4,74.0,0.0,10.0,13.0,29.85
2012-07-07,5day open JP winners,"Jackpot winners from our 5 day open were as follows: Brian Silverstein with a 39.4 yellowfin tuna took home first place, second place was caught by Peter  a 31.2 Bluefin tuna and third place fell to Gary Samarin with his 31.0 Bluefin tuna. We want to thank everyone on the trip. Trip totals were 301 Bluefin tuna, 49 yellowtail and 11 yellowfin tuna for the trip.",64.0,66.54,71.0,0.0,10.0,15.0,30.0
2012-07-06,NICE RIDE HOME  . ,"we awoke to biting bluefin tuna this morning, which was our game plan before heading home. We had some chances at those 75 to 100 lb fish, but we had 5 of them on light tackle, and it rarely works out for the fisherman. We did have more action on the 25 to 35 lb to end the trip on a high note. We will be back to San Diego around 6:45 am, sea ya then, Jeff and the Indy crew",64.0,67.38,72.0,0.0,10.0,15.0,29.99
2012-07-06,Indys Arrival on 7/7,The Indy will arrive at Point Loma Sportfishing at approximately 6:45 am.  Anglers departing on 7/7 should arrive no later than 1 pm for sign in.,64.0,67.38,72.0,0.0,10.0,15.0,29.99
2012-07-05,"GREAT WEATHER, GREATER FISHING. ","Wow, what a nice day we had today. There were many biting schools of 25 to 35 lb bluefin tuna for all to enjoy.  We had a wonderful time watching the show, as well as pulling and yanking, sun up into the dark. We easily caught our limits for the day. We are going to try for 'em again in the morning, please wish us luck, Jeff and the Indy crew",63.0,65.27,68.0,0.0,10.0,12.0,29.97
2012-07-04,SUNDOWNER  FIREWORKS SHOW,"Most of the day was on the slower side, yellowtail fishing, and then as soon as the sun went down  we got on 'em for a true sun downer. Anglers on the boat want to wish their families a happy Independence Day, and hope yours was as fun as ours  the weather is great, and we are back at it tomorrow, the Indy crew",62.0,63.75,66.0,0.0,10.0,10.0,29.94
2012-07-04,HAPPY BIRTHDAY AMERICA,"Hello Anglers the crew of the Independence, wish you all a very Happy 4th of July. Please be safe. Mark Pisano, Paul Strasser, Jeff Debuys, Judy, Doug, Kevin, Matt, Tyler, Michel,Ed, Paul M., Rolf, Oscar and Jesus.",62.0,63.75,66.0,0.0,10.0,10.0,29.94
2012-07-04,"The Indy finds Dorado on a floating kelp, plus some Yellowtail","Indy's on The 23 Spot! Here on The Ridge, yellowtail to over 40 pounds gang-bite all day long, on everything we show 'em: sardines, iron jigs yo-yoed and on the surface, swimbaits and sinker rigs. Frenzied yellows swarm and push after my mint-colored surface jig to see which fish gets the prize to chew, shoving one another to get the iron. We release dozens. Dorado crowd under floating kelp, blast out as we slide up to the paddie, backs knifing out of the water, greyhounding right up to the Indy. Yellowfin tuna snap with great vigor! Chef Ed and assistant Michele set three fine meals and two snacks daily: prime rib, Eggs Benedict, rack of lamb, delicious chicken and fresh yellowtail with sauce and vegetables. Step aboard Independence with owner-skipper Mark Pisano, Captain Jeff DeBuys and host Bill Roecker, for the fishing time of your life!",62.0,63.75,66.0,0.0,10.0,10.0,29.94
2012-07-03,"GOOD WEATHER, GOOD LIVING. ","We departed on a 5-day trip yesterday with an eager group, and some sardines. We got down to the zone at daybreak, and saw sign right away. After a few hours, and schools of fish things really slowed down. Late in the afternoon we saw another deal that did not bite. We did end up with 70 or so mixed fish, most of which are bluefin tuna. We did have one stand out angler, John Collins, who just missed the tuna grand slam, as he caught a daily limit of bluefin tuna, a 35 lb albacore, and a 30 lb yellowfin tuna. All he needs is a big eye tuna.  The weather is really good, and looks to stay that way for a few days. We are going to try an island for tomorrow's activities, please wish us luck, Jeff and the Indy crew",0.0,61.85,67.0,0.0,10.0,10.0,29.92
2012-07-02,2.75 day rap up,"Hello everyone, this is the late final from our first of three shorter type 2.75 day trips we have on the summer schedule. first place jackpot was caught by Allen MacKenzie a 33 lb bluefin tuna, second place was landed by 8 year old Rider Mavar with a 31.8 lb bluefin and third place fell to Riders dad Jason Mavar with a 30.6 bluefin. Totals for the trip were 112 bluefin tuna and 6 yellowtail. We want to thank everyone who made the trip and hope to see you again on the Independence soon.",63.0,64.68,67.0,0.0,10.0,12.0,29.89
2012-07-01,Return of The Indy,The Indy will be at PLSF at approximately 6 am on Monday.,63.0,66.16,71.0,0.0,10.0,9.0,29.89
2012-06-30,Bluefin Over The Rail,"Hello Gang, We departed out of Point Loma at 5:30 pm Saturday and pick up a nice load of bait at the receivers. At noon today we in the bluefin heaven. The line of choice was between 25-30 lb test. After the smoke cleared we landed 71 Bluefin, with lots of casualties. Everyone on board is having a great time; some are first timers and 4 young kids. We're going to be drifting some tonight and preparing for another turn at this in the morning. Wish Us Luck, Paul and the Indy crew and us.",64.0,66.77,71.0,0.0,10.0,10.0,29.95
2012-06-28,THANK YOU SPONSORS!!!!!!,"We want to take a minute to thank all of our sponsors we have had over the first few trips this year. Seeker rods and Avet reels have been with us since day one,this is all we use for loaner gear on the Independence. All the Charter masters on the trips Rick Ozaki fron westcoast marketing along with his right hand man Dave Rocchi. Bryon Porter for Seeker rods. All of the guys from the Big fish tackle shop in Seal Beach ca. with New owner Shawn Morgan, Dick Shaffer from the former Purfields tackle shop, And charter master Rick Wipple who has helped us put together trips over the years. Izorline fishing products has also been with us since the first string days thanks again everyone and of coarse all the great people who make these trips every year with the Independence.",62.0,66.62,72.0,0.0,10.0,8.0,30.01
2012-06-27,Seeker 8 day winners,"Here are the Seeker fishing rods 8 day trip winners. Keith Barnett took home first place with a beautiful 94.8 yellowfin tuna, second place went to Jim Sweeting for his 50.4 Yellowtail and third place was taken by Tom Darby with a 46.6 yellowtail. We want thank everyone who made the trip this year and next year this trip will depart on June 2third.",63.0,66.67,73.0,0.0,10.0,10.0,29.92
2012-06-26,Big fish tackle 8 day winners trip #4,"Sorry for the late reporting on our trips winners. Here are the Jackpot fish on the trip. John Veseling took first place with a 39.0 Yellowtail, second place was caught by Sarah Smith with a 37.4 yellowtail and third place fell to Ken Aiso for his 32.4 yellowtail. This year's trip had very good weather and great Tuna and yellowtail fishing for near limits on both. Thanks very much everyone for a fantastic trip. Next year the trip will depart on june 15th for 8 days of fun.",61.0,67.09,74.0,0.0,10.0,13.0,29.92
2012-06-26,Late jackpot winners from Avet yt/tuna shoot-out,"Hello everyone,here are the winners from trip #3 our annual yellowtail/tuna shoot-out. first place winner of the $1,000 Indy trip gift cert. went to Paul Klure with his 73.2 bluefin tuna, second and third place fell to Joe Lomonico and Scott Albro both landing bookend 71.8 bluefin tuna, winners of an Avet reel, 4th place was caught by Vince Tumbarello for a 69.8 bluefin tuna and taking home an Avet reel, 5th place was landed by Dan O'Leary with his 69.7 bluefin also getting an avet reel,6th place fell to Micheal Garrahan with a 68.2 bluefin taking a graf-tech rod home, 7th place was won by David Brown's 66.7 bluefin winning a Graf-tech rod,8th and 9th place were shared by Patick Garrahan and Dale Lethcoe both with 66.4 bluefin and taking Graf-tech rods, 10th place fell to Scott Albro with his second top ten fish of the trip with a 64.0 blue tuna rounding out the top ten. We want to thank everyone on this year's trip. Next year's trip will be a 6 day yellowtail/tuna shootout departing on June 9th 2013, call Judy now to book this fun trip with lots of prizes.",61.0,67.09,74.0,0.0,10.0,13.0,29.92
